flex1,flex2,flex3,ax,ay,az,gx,gy,gz,label
4095,2398,1532,8.215,-5.394,-0.345,-0.059,0.112,-0.09,POINT
4095,2346,4095,8.351,-5.444,-0.242,-0.05,0.126,-0.08,POINT
4095,1776,1711,8.423,-5.478,-0.151,-0.037,0.124,-0.095,POINT
3877,2197,1904,8.478,-5.468,-0.158,-0.029,0.105,-0.104,POINT
3399,2030,4095,8.485,-5.456,-0.151,-0.029,0.088,-0.098,POINT
4095,2070,1156,8.557,-5.442,-0.105,-0.026,0.065,-0.095,POINT
3511,2721,224,8.569,-5.44,-0.127,-0.028,0.047,-0.095,POINT
3630,2015,615,8.602,-5.375,-0.132,-0.037,0.032,-0.091,POINT
4095,2301,302,8.562,-5.26,-0.108,-0.043,0.015,-0.062,POINT
3039,2390,1260,8.61,-5.289,-0.024,-0.041,0.004,-0.036,POINT
3575,2064,0,8.662,-5.358,0.077,-0.031,-0.021,-0.054,POINT
4004,2350,0,8.554,-5.322,0.072,-0.026,-0.044,-0.079,POINT
3534,2128,1777,8.449,-5.253,0.045,-0.025,-0.058,-0.083,POINT
4095,1767,1215,8.37,-5.203,0.053,-0.02,-0.061,-0.062,POINT
3455,2259,1783,8.387,-5.274,0.077,-0.019,-0.053,-0.039,POINT
2929,2432,4095,8.394,-5.313,0.043,-0.014,-0.038,-0.041,POINT
4095,2033,1431,8.356,-5.353,0.108,-0.016,-0.022,-0.046,POINT
3895,2299,431,8.332,-5.377,0.093,-0.012,-0.014,-0.051,POINT
4095,1838,3332,8.31,-5.387,0.057,-0.008,0.01,-0.049,POINT
4095,2112,4095,8.291,-5.399,0.017,-0.008,0.038,-0.046,POINT
3358,2683,4095,8.291,-5.48,-0.055,-0.013,0.052,-0.047,POINT
4095,2249,4095,8.193,-5.239,0.096,-0.019,0.079,-0.042,POINT
4095,2398,419,8.296,-5.344,0.012,-0.013,0.12,-0.024,POINT
4095,2283,2718,8.447,-5.289,0.168,-0.012,0.125,-0.049,POINT
4095,1803,2071,8.531,-5.155,0.247,0.001,0.109,-0.046,POINT
3618,2254,0,8.602,-5.126,0.33,0.011,0.075,-0.039,POINT
3043,2414,4039,8.662,-5.119,0.34,0.017,0.039,-0.03,POINT
4095,2009,367,8.729,-5.083,0.352,0.01,0.017,-0.034,POINT
3525,2538,0,8.784,-5.006,0.407,0.01,-0.001,-0.032,POINT
3482,2111,1791,8.892,-5.059,0.503,0.007,-0.031,-0.026,POINT
4095,2103,0,8.964,-5.09,0.532,0.005,-0.08,-0.032,POINT
3187,2630,2064,8.961,-5.069,0.599,0.009,-0.123,-0.041,POINT
3825,2096,0,8.938,-5.037,0.627,0.014,-0.171,-0.053,POINT
3910,2412,898,8.854,-4.927,0.728,0.022,-0.211,-0.039,POINT
3953,2270,1791,10.556,-1.602,-0.761,0.052,0.581,0.624,POINT
3661,1872,336,9.06,-0.503,-1.302,0.108,0.435,0.693,POINT
3453,2175,2191,9.21,-1.202,-1.753,0.211,0.731,1.069,POINT
3316,1791,162,10.314,-2.567,-1.286,0.25,1.001,1.013,POINT
3312,1616,453,10.992,-3.443,-0.687,0.304,0.945,0.633,POINT
3430,1804,2400,10.891,-3.029,-0.472,0.349,0.835,0.232,POINT
3222,1795,2000,10.623,-2.093,-0.048,0.285,0.881,0.137,POINT
4095,2176,1808,10.853,-1.978,0.634,0.267,0.918,0.221,POINT
3559,2199,2095,11.37,-2.686,0.965,0.302,0.77,0.105,POINT
4095,1971,3165,11.411,-2.849,1.094,0.337,0.6,-0.232,POINT
4095,1983,1517,11.25,-2.813,1.101,0.311,0.515,-0.497,POINT
3098,1769,4095,10.97,-2.464,1.19,0.238,0.458,-0.741,POINT
3696,1939,4052,10.412,-1.681,1.063,0.151,0.387,-0.687,POINT
3697,2254,4095,10.659,-1.966,1.082,0.108,0.34,-0.649,POINT
3763,1935,4095,10.853,-2.035,1.369,0.14,0.219,-0.89,POINT
4095,2416,2799,10.123,-1.097,1.147,0.153,0.039,-0.961,POINT
3840,2112,4095,9.16,-0.077,0.723,0.027,-0.045,-0.455,POINT
3801,1892,3506,9.618,-0.754,0.728,-0.114,-0.029,0.137,POINT
3674,1998,3287,10.364,-1.82,0.819,-0.156,-0.038,0.203,POINT
3286,1842,4095,10.633,-2.16,0.838,-0.108,-0.054,-0.168,POINT
4095,1975,2498,10.274,-1.599,0.867,-0.008,-0.053,-0.555,POINT
3989,2224,1322,9.673,-0.694,0.709,-0.002,-0.075,-0.571,POINT
2974,1715,1888,9.519,-0.395,0.625,-0.088,-0.092,-0.232,POINT
3610,1921,174,9.89,-0.819,0.62,-0.184,-0.15,0.039,POINT
3792,1726,0,10.178,-1.185,0.524,-0.204,-0.197,0.051,POINT
4095,1818,0,10.218,-1.326,0.455,-0.164,-0.159,-0.113,POINT
3499,2018,0,10.075,-1.192,0.448,-0.124,-0.093,-0.279,POINT
3942,1839,1776,9.814,-0.718,0.385,-0.146,-0.081,-0.265,POINT
3894,2064,2003,9.646,-0.378,0.309,-0.194,-0.111,-0.062,POINT
3127,2035,0,9.725,-0.532,0.184,-0.217,-0.115,0.113,POINT
4025,1850,1574,9.922,-0.852,0.271,-0.173,-0.093,0.11,POINT
3703,1703,3433,10.015,-1.018,0.326,-0.116,-0.07,-0.019,POINT
3860,1953,4095,9.857,-0.824,0.256,-0.105,-0.048,-0.086,POINT
4095,2020,2363,9.768,-0.596,0.263,-0.114,-0.037,-0.043,POINT
3743,2275,2611,9.823,-0.491,0.383,-0.132,-0.033,0.039,POINT
4095,2022,4095,9.991,-0.649,0.532,-0.113,-0.03,0.06,POINT
4095,3344,4095,10.075,-0.752,0.539,-0.068,-0.051,-0.003,POINT
3966,2178,3632,9.938,-0.622,0.493,-0.048,-0.046,-0.038,POINT
3636,2208,4095,9.926,-0.711,0.453,-0.071,-0.029,-0.013,POINT
4095,1963,2604,10.015,-0.795,0.534,-0.099,-0.031,-0.012,POINT
3030,1932,384,10.084,-0.843,0.539,-0.103,-0.048,-0.032,POINT
4095,1790,1423,10.087,-0.723,0.558,-0.088,-0.079,-0.059,POINT
3439,2010,1104,10.017,-0.675,0.515,-0.07,-0.103,-0.062,POINT
3355,2084,3830,10.051,-0.838,0.529,-0.08,-0.11,-0.064,POINT
3811,1904,0,10.058,-0.816,0.532,-0.087,-0.121,-0.093,POINT
3413,2227,0,9.996,-0.778,0.464,-0.101,-0.135,-0.115,POINT
3367,1872,1456,9.871,-0.596,0.421,-0.114,-0.149,-0.083,POINT
4095,1520,591,9.797,-0.481,0.378,-0.103,-0.13,-0.018,POINT
3620,2106,883,9.943,-0.572,0.431,-0.083,-0.107,0.029,POINT
3082,2081,3268,10.127,-0.797,0.431,-0.054,-0.103,-0.008,POINT
4095,1859,1511,10.168,-0.917,0.431,-0.044,-0.121,-0.101,POINT
4095,2496,129,10.003,-0.678,0.347,-0.049,-0.145,-0.134,POINT
4095,1598,2447,9.919,-0.517,0.309,-0.072,-0.161,-0.063,POINT
4095,1896,2718,9.912,-0.642,0.23,-0.093,-0.129,0.038,POINT
3143,2098,4095,10.163,-0.924,0.294,-0.102,-0.09,0.015,POINT
4095,1840,3373,10.087,-0.769,0.328,-0.099,-0.064,-0.067,POINT
4095,2171,0,10.029,-0.613,0.357,-0.1,-0.041,-0.095,POINT
3985,2064,4095,10.077,-0.572,0.366,-0.106,-0.06,-0.086,POINT
4095,1803,1595,10.056,-0.555,0.503,-0.085,-0.09,-0.088,POINT
3807,1958,1194,10.118,-0.579,0.421,-0.073,-0.127,-0.112,POINT
2965,2261,4095,9.855,-0.429,0.249,-0.104,-0.115,-0.09,POINT
4095,1897,1845,9.852,-0.522,0.206,-0.125,-0.065,-0.036,POINT
3335,2525,0,10.034,-0.711,0.263,-0.141,-0.002,-0.085,POINT
3681,1808,1843,10.003,-0.582,0.345,-0.131,0.003,-0.178,POINT
4095,1951,351,9.859,-0.189,0.381,-0.117,-0.057,-0.174,POINT
2911,2377,2800,9.682,-0.158,0.223,-0.119,-0.065,-0.065,POINT
3900,1895,321,9.771,-0.311,0.273,-0.116,-0.019,-0.002,POINT
4095,2192,0,9.979,-0.541,0.266,-0.099,0.006,-0.038,POINT
3681,2074,1927,9.934,-0.551,0.242,-0.088,0.023,-0.127,POINT
4095,1725,2278,10.041,-0.541,0.314,-0.093,0.039,-0.184,POINT
3839,2320,96,10.106,-0.627,0.345,-0.12,0.018,-0.222,POINT
2961,2367,3412,10.056,-0.39,0.271,-0.176,-0.029,-0.171,POINT
4095,2000,1731,10.12,-0.373,0.357,-0.221,-0.023,-0.084,POINT
3979,3135,2272,10.305,-0.481,0.436,-0.232,-0.029,-0.078,POINT
4075,1919,2847,10.42,-0.62,0.366,-0.201,-0.052,-0.114,POINT
